time,left_s0,left_s1,left_e0,left_e1,left_w0,left_w1,left_w2,left_gripper,right_s0,right_s1,right_e0,right_e1,right_w0,right_w1,right_w2,right_gripper
0.547792,-0.0908883616822,-1.01587877678,-1.13591277343,1.9496895814,0.66344669076,1.01779625276,-0.494708804093,100.0,0.942631194156,-0.513500068745,0.41916025029,-0.0498543756063,-0.352815581214,0.735543787791,0.183310704152,100.0
0.557743,-0.0905048664852,-1.01664576717,-1.13514578304,1.9500730766,0.662679700366,1.01702926237,-0.49509229929,100.0,0.94339818455,-0.512349583154,0.418776755093,-0.0502378708032,-0.354349562002,0.735927282988,0.182160218561,100.0
0.567715,-0.0901213712883,-1.01549528158,-1.13514578304,1.94930608621,0.662679700366,1.01702926237,-0.493941813699,100.0,0.94339818455,-0.513116573548,0.418009764699,-0.0498543756063,-0.354349562002,0.735927282988,0.182160218561,100.0
0.577693,-0.0908883616822,-1.01549528158,-1.13514578304,1.94930608621,0.663063195563,1.01779625276,-0.495475794487,100.0,0.942631194156,-0.512349583154,0.419543745487,-0.0494708804093,-0.354349562002,0.735927282988,0.183310704152,100.0
0.587693,-0.0893543808943,-1.01587877678,-1.13514578304,1.9496895814,0.66229620517,1.01817974796,-0.494325308896,100.0,0.942247698959,-0.513500068745,0.419543745487,-0.0510048611972,-0.353966066805,0.735160292594,0.183694199349,100.0
0.597708,-0.0897378760913,-1.01587877678,-1.13552927823,1.9496895814,0.662679700366,1.01702926237,-0.494708804093,100.0,0.942631194156,-0.512733078351,0.418776755093,-0.0502378708032,-0.353582571608,0.735543787791,0.182927208955,100.0
0.607721,-0.0908883616822,-1.01626227197,-1.13552927823,1.94930608621,0.66229620517,1.01702926237,-0.493558318502,100.0,0.942631194156,-0.512349583154,0.418776755093,-0.0506213660002,-0.353966066805,0.735543787791,0.182927208955,100.0
0.617723,-0.0901213712883,-1.01549528158,-1.13437879264,1.9500730766,0.662679700366,1.01779625276,-0.494708804093,100.0,0.94339818455,-0.512733078351,0.418393259896,-0.0498543756063,-0.353966066805,0.735160292594,0.183694199349,100.0
0.627728,-0.0908883616822,-1.01549528158,-1.13552927823,1.9496895814,0.662679700366,1.01779625276,-0.49509229929,100.0,0.943014689353,-0.513883563942,0.41916025029,-0.0502378708032,-0.353582571608,0.735543787791,0.182927208955,100.0
0.637722,-0.0912718568792,-1.01549528158,-1.13552927823,1.9496895814,0.663063195563,1.01779625276,-0.49509229929,100.0,0.943781679747,-0.512349583154,0.418393259896,-0.0513883563942,-0.353966066805,0.736310778185,0.182927208955,100.0
0.647707,-0.0901213712883,-1.01587877678,-1.13552927823,1.94930608621,0.662679700366,1.01702926237,-0.494325308896,100.0,0.942631194156,-0.511966087957,0.41916025029,-0.0498543756063,-0.353966066805,0.735927282988,0.183310704152,100.0
0.657688,-0.0908883616822,-1.01626227197,-1.13552927823,1.9496895814,0.66229620517,1.01817974796,-0.494708804093,100.0,0.942631194156,-0.512733078351,0.418776755093,-0.0494708804093,-0.353582571608,0.736310778185,0.183310704152,100.0
0.667687,-0.0912718568792,-1.01587877678,-1.13552927823,1.94930608621,0.661529214776,1.01817974796,-0.494325308896,100.0,0.943014689353,-0.513116573548,0.418776755093,-0.0494708804093,-0.353966066805,0.735927282988,0.183310704152,100.0
0.677687,-0.0912718568792,-1.01587877678,-1.13552927823,1.94930608621,0.663063195563,1.01702926237,-0.494708804093,100.0,0.943014689353,-0.511966087957,0.418009764699,-0.0498543756063,-0.353582571608,0.735927282988,0.182927208955,100.0
0.687678,-0.0905048664852,-1.01587877678,-1.13591277343,1.9496895814,0.661529214776,1.01779625276,-0.494325308896,100.0,0.94339818455,-0.512349583154,0.418393259896,-0.0502378708032,-0.353199076411,0.735927282988,0.182160218561,100.0
0.697736,-0.0916553520762,-1.01549528158,-1.13552927823,1.94930608621,0.66229620517,1.01702926237,-0.495475794487,100.0,0.943014689353,-0.511966087957,0.41916025029,-0.0502378708032,-0.354349562002,0.735927282988,0.182160218561,100.0
0.707702,-0.0912718568792,-1.01549528158,-1.13552927823,1.9500730766,0.662679700366,1.01702926237,-0.49509229929,100.0,0.943014689353,-0.513116573548,0.41916025029,-0.0498543756063,-0.353199076411,0.735543787791,0.183694199349,100.0
0.717700,-0.0916553520762,-1.01587877678,-1.13591277343,1.9496895814,0.663063195563,1.01702926237,-0.49509229929,100.0,0.942631194156,-0.512733078351,0.418393259896,-0.0498543756063,-0.353582571608,0.735543787791,0.183310704152,100.0
0.727685,-0.0901213712883,-1.01587877678,-1.13514578304,1.94930608621,0.663063195563,1.01702926237,-0.494708804093,100.0,0.943014689353,-0.51158259276,0.418776755093,-0.0494708804093,-0.353966066805,0.735927282988,0.183310704152,100.0
0.737713,-0.0920388472731,-1.01587877678,-1.13514578304,1.94930608621,0.662679700366,1.01779625276,-0.494708804093,100.0,0.94339818455,-0.513500068745,0.418776755093,-0.0506213660002,-0.354349562002,0.735927282988,0.183310704152,100.0
0.747752,-0.0908883616822,-1.01511178638,-1.13552927823,1.9496895814,0.663063195563,1.01779625276,-0.494325308896,100.0,0.943014689353,-0.511966087957,0.418776755093,-0.0502378708032,-0.354349562002,0.736310778185,0.183310704152,100.0
0.757928,-0.0901213712883,-1.01587877678,-1.13476228784,1.94892259101,0.662679700366,1.01702926237,-0.493941813699,100.0,0.942631194156,-0.512733078351,0.418009764699,-0.0494708804093,-0.354349562002,0.736310778185,0.183310704152,100.0
0.767890,-0.0908883616822,-1.01587877678,-1.13514578304,1.9496895814,0.662679700366,1.01779625276,-0.493941813699,100.0,0.942631194156,-0.512733078351,0.418393259896,-0.0506213660002,-0.353966066805,0.735927282988,0.183694199349,100.0
0.777895,-0.0912718568792,-1.01549528158,-1.13552927823,1.9496895814,0.661912709973,1.01779625276,-0.494708804093,100.0,0.942631194156,-0.512349583154,0.41916025029,-0.0498543756063,-0.353966066805,0.735927282988,0.183310704152,100.0
0.787894,-0.0912718568792,-1.01587877678,-1.13552927823,1.9496895814,0.66229620517,1.01817974796,-0.493558318502,100.0,0.942631194156,-0.512733078351,0.41916025029,-0.0502378708032,-0.353582571608,0.735927282988,0.182927208955,100.0
0.797878,-0.0916553520762,-1.01587877678,-1.13552927823,1.94930608621,0.662679700366,1.01779625276,-0.494325308896,100.0,0.941480708565,-0.511966087957,0.41916025029,-0.0502378708032,-0.353966066805,0.735160292594,0.183310704152,100.0
0.807830,-0.0916553520762,-1.01587877678,-1.13552927823,1.94930608621,0.662679700366,1.01779625276,-0.494325308896,100.0,0.941480708565,-0.511966087957,0.41916025029,-0.0502378708032,-0.353966066805,0.735160292594,0.183310704152,100.0
0.817875,-0.0916553520762,-1.01549528158,-1.13552927823,1.9500730766,0.663063195563,1.01626227197,-0.49509229929,100.0,0.943014689353,-0.512733078351,0.41916025029,-0.0502378708032,-0.353966066805,0.735543787791,0.182927208955,100.0
0.827884,-0.0901213712883,-1.01587877678,-1.13552927823,1.9496895814,0.662679700366,1.01779625276,-0.494325308896,100.0,0.94339818455,-0.511199097563,0.418393259896,-0.0494708804093,-0.353966066805,0.734776797397,0.183310704152,100.0
0.837758,-0.0901213712883,-1.01549528158,-1.13514578304,1.94930608621,0.661529214776,1.01702926237,-0.494325308896,100.0,0.942631194156,-0.511966087957,0.418393259896,-0.0498543756063,-0.353582571608,0.735927282988,0.183310704152,100.0
0.847714,-0.0908883616822,-1.01511178638,-1.13552927823,1.94930608621,0.66344669076,1.01664576717,-0.494708804093,100.0,0.943014689353,-0.512733078351,0.418776755093,-0.0506213660002,-0.353582571608,0.735543787791,0.183694199349,100.0
0.857709,-0.0905048664852,-1.01549528158,-1.13552927823,1.9496895814,0.661912709973,1.01856324316,-0.494325308896,100.0,0.942631194156,-0.511966087957,0.418776755093,-0.0502378708032,-0.353966066805,0.736310778185,0.182927208955,100.0
0.867697,-0.0905048664852,-1.01549528158,-1.13552927823,1.94892259101,0.662679700366,1.01779625276,-0.493941813699,100.0,0.941864203762,-0.511966087957,0.419543745487,-0.0494708804093,-0.353966066805,0.735543787791,0.183310704152,100.0
0.877726,-0.0905048664852,-1.01549528158,-1.13552927823,1.9496895814,0.661529214776,1.01779625276,-0.493558318502,100.0,0.943014689353,-0.512733078351,0.41916025029,-0.0498543756063,-0.354733057199,0.736694273382,0.183694199349,100.0
0.887747,-0.0912718568792,-1.01626227197,-1.13514578304,1.9496895814,0.661912709973,1.01664576717,-0.494325308896,100.0,0.94339818455,-0.51158259276,0.418776755093,-0.0502378708032,-0.354349562002,0.736310778185,0.181776723364,100.0
0.897748,-0.0912718568792,-1.01587877678,-1.13552927823,1.9500730766,0.663063195563,1.01817974796,-0.493941813699,100.0,0.942631194156,-0.512349583154,0.41916025029,-0.0502378708032,-0.353199076411,0.736310778185,0.182927208955,100.0
0.908209,-0.0912718568792,-1.01587877678,-1.13552927823,1.94892259101,0.661912709973,1.01779625276,-0.494325308896,100.0,0.943014689353,-0.511966087957,0.41916025029,-0.0498543756063,-0.353199076411,0.735543787791,0.182927208955,100.0
0.918034,-0.0916553520762,-1.01511178638,-1.13552927823,1.9496895814,0.661912709973,1.01856324316,-0.493941813699,100.0,0.941864203762,-0.512733078351,0.41916025029,-0.0498543756063,-0.354349562002,0.735927282988,0.182927208955,100.0
0.927880,-0.0908883616822,-1.01549528158,-1.13514578304,1.9496895814,0.663063195563,1.01817974796,-0.493941813699,100.0,0.942631194156,-0.511966087957,0.418776755093,-0.0498543756063,-0.353582571608,0.735927282988,0.183310704152,100.0
0.937879,-0.0908883616822,-1.01511178638,-1.13552927823,1.9496895814,0.66229620517,1.01779625276,-0.494325308896,100.0,0.942631194156,-0.513500068745,0.418393259896,-0.0498543756063,-0.354733057199,0.735927282988,0.183310704152,100.0
0.947901,-0.0905048664852,-1.01511178638,-1.13591277343,1.9496895814,0.662679700366,1.01779625276,-0.494325308896,100.0,0.943014689353,-0.513116573548,0.41916025029,-0.0502378708032,-0.353582571608,0.736310778185,0.184077694546,100.0
0.958234,-0.0901213712883,-1.01587877678,-1.13591277343,1.9500730766,0.661529214776,1.01779625276,-0.494325308896,100.0,0.94339818455,-0.512733078351,0.418393259896,-0.0506213660002,-0.353582571608,0.735927282988,0.182927208955,100.0
0.967927,-0.0908883616822,-1.01587877678,-1.13476228784,1.9500730766,0.661912709973,1.01779625276,-0.494708804093,100.0,0.942631194156,-0.512733078351,0.418776755093,-0.0490873852123,-0.354349562002,0.735927282988,0.183310704152,100.0
0.977798,-0.0912718568792,-1.01587877678,-1.13437879264,1.94930608621,0.662679700366,1.01779625276,-0.493941813699,100.0,0.943014689353,-0.512733078351,0.418776755093,-0.0498543756063,-0.353966066805,0.735543787791,0.181776723364,100.0
0.987751,-0.0908883616822,-1.01511178638,-1.13591277343,1.94930608621,0.663063195563,1.01779625276,-0.493941813699,100.0,0.942631194156,-0.511966087957,0.418776755093,-0.0510048611972,-0.353966066805,0.735927282988,0.184077694546,100.0
0.997716,-0.0912718568792,-1.01626227197,-1.13514578304,1.94930608621,0.663063195563,1.01817974796,-0.494708804093,100.0,0.94339818455,-0.512349583154,0.418776755093,-0.0502378708032,-0.353966066805,0.735160292594,0.182927208955,100.0
1.007689,-0.0916553520762,-1.01626227197,-1.13591277343,1.9500730766,0.66229620517,1.01702926237,-0.49509229929,100.0,0.942631194156,-0.512349583154,0.418009764699,-0.0506213660002,-0.353966066805,0.735543787791,0.183694199349,100.0
1.017687,-0.0912718568792,-1.01587877678,-1.13591277343,1.9500730766,0.662679700366,1.01779625276,-0.494708804093,100.0,0.943014689353,-0.512733078351,0.418776755093,-0.0510048611972,-0.353966066805,0.735160292594,0.182927208955,100.0
1.027730,-0.0908883616822,-1.01587877678,-1.13591277343,1.9500730766,0.662679700366,1.01817974796,-0.494325308896,100.0,0.942631194156,-0.511966087957,0.41916025029,-0.0494708804093,-0.354733057199,0.735927282988,0.183694199349,100.0
1.037721,-0.0905048664852,-1.01511178638,-1.13476228784,1.94930608621,0.661912709973,1.01856324316,-0.494325308896,100.0,0.942631194156,-0.511966087957,0.418009764699,-0.0510048611972,-0.353966066805,0.736310778185,0.182927208955,100.0
1.047766,-0.0901213712883,-1.01587877678,-1.13552927823,1.9500730766,0.66229620517,1.01702926237,-0.494325308896,100.0,0.94339818455,-0.512733078351,0.418776755093,-0.0490873852123,-0.353582571608,0.735160292594,0.183310704152,100.0
1.058340,-0.0905048664852,-1.01587877678,-1.13476228784,1.94930608621,0.66229620517,1.01779625276,-0.494325308896,100.0,0.942247698959,-0.512349583154,0.418393259896,-0.0502378708032,-0.353582571608,0.735160292594,0.183694199349,100.0
1.067890,-0.0901213712883,-1.01549528158,-1.13476228784,1.94930608621,0.66344669076,1.01702926237,-0.494325308896,100.0,0.94339818455,-0.512349583154,0.418776755093,-0.0498543756063,-0.353582571608,0.735927282988,0.183310704152,100.0
1.077828,-0.0901213712883,-1.01549528158,-1.13552927823,1.94930608621,0.66229620517,1.01779625276,-0.494325308896,100.0,0.943014689353,-0.51158259276,0.418393259896,-0.0502378708032,-0.353966066805,0.735543787791,0.182927208955,100.0
1.087811,-0.0912718568792,-1.01587877678,-1.13552927823,1.9500730766,0.662679700366,1.01702926237,-0.49509229929,100.0,0.943014689353,-0.511966087957,0.418776755093,-0.0498543756063,-0.354349562002,0.735543787791,0.183694199349,100.0
1.097846,-0.0908883616822,-1.01511178638,-1.13514578304,1.9500730766,0.66344669076,1.01702926237,-0.494708804093,100.0,0.943014689353,-0.512349583154,0.418776755093,-0.0490873852123,-0.353966066805,0.735927282988,0.183310704152,100.0
1.107842,-0.0920388472731,-1.01549528158,-1.13476228784,1.9496895814,0.662679700366,1.01702926237,-0.494708804093,100.0,0.943014689353,-0.511966087957,0.418776755093,-0.0494708804093,-0.353966066805,0.735927282988,0.184077694546,100.0
1.117786,-0.0908883616822,-1.01587877678,-1.13514578304,1.94853909581,0.66229620517,1.01702926237,-0.494325308896,100.0,0.94339818455,-0.51158259276,0.418776755093,-0.0494708804093,-0.354349562002,0.735543787791,0.184077694546,100.0
1.127751,-0.0908883616822,-1.01511178638,-1.13476228784,1.9496895814,0.663830185957,1.01664576717,-0.494708804093,100.0,0.943781679747,-0.512349583154,0.418776755093,-0.0487038900154,-0.354349562002,0.735543787791,0.183310704152,100.0
1.137728,-0.0912718568792,-1.01587877678,-1.13514578304,1.9500730766,0.66229620517,1.01779625276,-0.494325308896,100.0,0.943014689353,-0.512349583154,0.41916025029,-0.0494708804093,-0.354349562002,0.735543787791,0.183694199349,100.0
1.147732,-0.0908883616822,-1.01511178638,-1.13514578304,1.94892259101,0.66344669076,1.01779625276,-0.494325308896,100.0,0.943014689353,-0.512349583154,0.41916025029,-0.0502378708032,-0.353582571608,0.735543787791,0.183694199349,100.0
1.157696,-0.0912718568792,-1.01549528158,-1.13552927823,1.9500730766,0.663830185957,1.01779625276,-0.494325308896,100.0,0.941864203762,-0.512349583154,0.41916025029,-0.0494708804093,-0.354349562002,0.735160292594,0.183310704152,100.0
1.167691,-0.0908883616822,-1.01549528158,-1.13514578304,1.9496895814,0.662679700366,1.01702926237,-0.495475794487,100.0,0.942631194156,-0.511966087957,0.418393259896,-0.0494708804093,-0.353966066805,0.735543787791,0.183310704152,100.0
1.177723,-0.0908883616822,-1.01549528158,-1.13514578304,1.9496895814,0.662679700366,1.01817974796,-0.49509229929,100.0,0.942631194156,-0.511966087957,0.418776755093,-0.0494708804093,-0.353199076411,0.735927282988,0.182927208955,100.0
1.187861,-0.0908883616822,-1.01549528158,-1.13552927823,1.9496895814,0.66229620517,1.01779625276,-0.494325308896,100.0,0.942631194156,-0.512349583154,0.41916025029,-0.0502378708032,-0.353582571608,0.735160292594,0.183694199349,100.0
1.197876,-0.0905048664852,-1.01511178638,-1.13514578304,1.9504565718,0.662679700366,1.01702926237,-0.493941813699,100.0,0.942631194156,-0.512349583154,0.41916025029,-0.0494708804093,-0.353966066805,0.735543787791,0.183310704152,100.0
1.207892,-0.0908883616822,-1.01549528158,-1.13629626863,1.9496895814,0.66229620517,1.01779625276,-0.494708804093,100.0,0.942631194156,-0.513883563942,0.41916025029,-0.0502378708032,-0.353582571608,0.7343933022,0.183694199349,100.0
1.217857,-0.0908883616822,-1.01587877678,-1.13552927823,1.94892259101,0.66344669076,1.01779625276,-0.49509229929,100.0,0.942631194156,-0.512349583154,0.418776755093,-0.0498543756063,-0.354349562002,0.735160292594,0.183310704152,100.0
1.227898,-0.0912718568792,-1.01549528158,-1.13552927823,1.94930608621,0.66229620517,1.01702926237,-0.493941813699,100.0,0.943014689353,-0.512349583154,0.418393259896,-0.0502378708032,-0.353582571608,0.735160292594,0.183310704152,100.0
1.237835,-0.0912718568792,-1.01549528158,-1.13514578304,1.95084006699,0.663063195563,1.01702926237,-0.495859289684,100.0,0.943014689353,-0.511966087957,0.418776755093,-0.0498543756063,-0.353582571608,0.735543787791,0.183310704152,100.0
1.247963,-0.0905048664852,-1.01549528158,-1.13476228784,1.9496895814,0.661912709973,1.01817974796,-0.494708804093,100.0,0.941864203762,-0.512349583154,0.418776755093,-0.0494708804093,-0.354349562002,0.735543787791,0.183694199349,100.0
1.257859,-0.0908883616822,-1.01511178638,-1.13591277343,1.94892259101,0.66229620517,1.01856324316,-0.494325308896,100.0,0.943014689353,-0.512349583154,0.418776755093,-0.0494708804093,-0.353582571608,0.735927282988,0.183694199349,100.0
1.267748,-0.0897378760913,-1.01587877678,-1.13552927823,1.9496895814,0.662679700366,1.01702926237,-0.494708804093,100.0,0.94339818455,-0.511966087957,0.418776755093,-0.0502378708032,-0.353966066805,0.735543787791,0.184077694546,100.0
1.277710,-0.0912718568792,-1.01511178638,-1.13476228784,1.94930608621,0.662679700366,1.01702926237,-0.494325308896,100.0,0.943014689353,-0.512349583154,0.418776755093,-0.0506213660002,-0.353966066805,0.735160292594,0.184077694546,100.0
1.287693,-0.0916553520762,-1.01511178638,-1.13476228784,1.9500730766,0.661912709973,1.01779625276,-0.494708804093,100.0,0.94339818455,-0.512733078351,0.418776755093,-0.0494708804093,-0.353966066805,0.734776797397,0.183694199349,100.0
1.297691,-0.0908883616822,-1.01626227197,-1.13552927823,1.9496895814,0.661529214776,1.01779625276,-0.49509229929,100.0,0.943014689353,-0.513116573548,0.418393259896,-0.0510048611972,-0.353582571608,0.735543787791,0.183310704152,100.0
1.307695,-0.0905048664852,-1.01587877678,-1.13514578304,1.9504565718,0.66229620517,1.01702926237,-0.494708804093,100.0,0.943014689353,-0.512349583154,0.418776755093,-0.0502378708032,-0.354349562002,0.735160292594,0.182927208955,100.0
1.317714,-0.0908883616822,-1.01626227197,-1.13514578304,1.94892259101,0.66229620517,1.01779625276,-0.494708804093,100.0,0.943014689353,-0.513116573548,0.418393259896,-0.0510048611972,-0.353582571608,0.735160292594,0.183310704152,100.0
1.327784,-0.0901213712883,-1.01587877678,-1.13552927823,1.9496895814,0.661529214776,1.01702926237,-0.493558318502,100.0,0.942631194156,-0.512349583154,0.418776755093,-0.0498543756063,-0.353966066805,0.735543787791,0.183310704152,100.0
1.337802,-0.0912718568792,-1.01587877678,-1.13552927823,1.94930608621,0.663063195563,1.01817974796,-0.494708804093,100.0,0.943014689353,-0.512733078351,0.419927240684,-0.0494708804093,-0.354349562002,0.735160292594,0.184461189743,100.0
1.347885,-0.0905048664852,-1.01587877678,-1.13552927823,1.94930608621,0.661912709973,1.01664576717,-0.493558318502,100.0,0.943014689353,-0.511966087957,0.41916025029,-0.0502378708032,-0.353966066805,0.734776797397,0.182927208955,100.0
1.357881,-0.0893543808943,-1.01587877678,-1.13552927823,1.9496895814,0.662679700366,1.01856324316,-0.495475794487,100.0,0.942631194156,-0.51158259276,0.41916025029,-0.0494708804093,-0.353966066805,0.735543787791,0.183310704152,100.0
1.367839,-0.0908883616822,-1.01549528158,-1.13552927823,1.9496895814,0.66229620517,1.01817974796,-0.494708804093,100.0,0.943014689353,-0.513500068745,0.418393259896,-0.0502378708032,-0.354349562002,0.735543787791,0.183694199349,100.0
1.377846,-0.0901213712883,-1.01549528158,-1.13514578304,1.9500730766,0.662679700366,1.01779625276,-0.493558318502,100.0,0.941864203762,-0.511966087957,0.418393259896,-0.0494708804093,-0.353582571608,0.735543787791,0.183694199349,100.0
1.387884,-0.0908883616822,-1.01587877678,-1.13514578304,1.9496895814,0.66229620517,1.01817974796,-0.494708804093,100.0,0.94339818455,-0.512733078351,0.418776755093,-0.0502378708032,-0.353966066805,0.735160292594,0.182927208955,100.0
1.397849,-0.0908883616822,-1.01587877678,-1.13552927823,1.94892259101,0.662679700366,1.01817974796,-0.494325308896,100.0,0.943014689353,-0.51158259276,0.418776755093,-0.0498543756063,-0.354349562002,0.735543787791,0.183310704152,100.0
1.407828,-0.0916553520762,-1.01549528158,-1.13552927823,1.94930608621,0.661912709973,1.01664576717,-0.494325308896,100.0,0.941864203762,-0.513116573548,0.418009764699,-0.0510048611972,-0.354349562002,0.735160292594,0.183310704152,100.0
1.417772,-0.0912718568792,-1.01511178638,-1.13552927823,1.94930608621,0.662679700366,1.01779625276,-0.494325308896,100.0,0.942631194156,-0.511966087957,0.41916025029,-0.0498543756063,-0.354349562002,0.735160292594,0.183310704152,100.0
1.427751,-0.0901213712883,-1.01549528158,-1.13514578304,1.94930608621,0.661912709973,1.01779625276,-0.494708804093,100.0,0.943014689353,-0.512733078351,0.419543745487,-0.0502378708032,-0.353582571608,0.735160292594,0.183694199349,100.0
1.437721,-0.0912718568792,-1.01549528158,-1.13552927823,1.9496895814,0.662679700366,1.01817974796,-0.493941813699,100.0,0.943781679747,-0.511966087957,0.41916025029,-0.0494708804093,-0.353582571608,0.736310778185,0.183310704152,100.0
1.447708,-0.0912718568792,-1.01549528158,-1.13514578304,1.94930608621,0.663063195563,1.01779625276,-0.494325308896,100.0,0.943781679747,-0.512349583154,0.418393259896,-0.0490873852123,-0.353966066805,0.735543787791,0.182927208955,100.0
1.457703,-0.0908883616822,-1.01587877678,-1.13476228784,1.9496895814,0.662679700366,1.01702926237,-0.494708804093,100.0,0.94339818455,-0.512349583154,0.41916025029,-0.0502378708032,-0.354349562002,0.735160292594,0.183310704152,100.0
1.467716,-0.0908883616822,-1.01549528158,-1.13552927823,1.9496895814,0.663063195563,1.01817974796,-0.495859289684,100.0,0.942631194156,-0.513116573548,0.419927240684,-0.0502378708032,-0.354349562002,0.735543787791,0.183694199349,100.0
1.477854,-0.0912718568792,-1.01626227197,-1.13514578304,1.94930608621,0.66229620517,1.01779625276,-0.494325308896,100.0,0.943014689353,-0.512349583154,0.418776755093,-0.0498543756063,-0.353199076411,0.735543787791,0.183694199349,100.0
1.487841,-0.0912718568792,-1.01587877678,-1.13476228784,1.9496895814,0.662679700366,1.01817974796,-0.494325308896,100.0,0.941480708565,-0.512349583154,0.419543745487,-0.0510048611972,-0.354349562002,0.735543787791,0.183694199349,100.0
1.497838,-0.0897378760913,-1.01549528158,-1.13476228784,1.94892259101,0.663063195563,1.01817974796,-0.494325308896,100.0,0.942631194156,-0.511966087957,0.419543745487,-0.0498543756063,-0.353966066805,0.735927282988,0.183694199349,100.0
1.507821,-0.0908883616822,-1.01587877678,-1.13476228784,1.94892259101,0.663063195563,1.01702926237,-0.493941813699,100.0,0.942631194156,-0.512349583154,0.41916025029,-0.0502378708032,-0.353199076411,0.735927282988,0.183310704152,100.0
1.517823,-0.0905048664852,-1.01587877678,-1.13514578304,1.9496895814,0.661912709973,1.01779625276,-0.493558318502,100.0,0.943014689353,-0.511966087957,0.418776755093,-0.0494708804093,-0.353966066805,0.735543787791,0.182927208955,100.0
1.527827,-0.0920388472731,-1.01587877678,-1.13552927823,1.9496895814,0.66229620517,1.01779625276,-0.494708804093,100.0,0.94339818455,-0.511966087957,0.41916025029,-0.0498543756063,-0.353582571608,0.735543787791,0.183694199349,100.0
1.537837,-0.0912718568792,-1.01587877678,-1.13514578304,1.94892259101,0.662679700366,1.01779625276,-0.494708804093,100.0,0.943014689353,-0.512349583154,0.41916025029,-0.0498543756063,-0.353966066805,0.735543787791,0.183310704152,100.0
1.547815,-0.0908883616822,-1.01549528158,-1.13514578304,1.9500730766,0.66229620517,1.01702926237,-0.494708804093,100.0,0.942631194156,-0.511966087957,0.418776755093,-0.0510048611972,-0.353966066805,0.735927282988,0.183694199349,100.0
1.557774,-0.0912718568792,-1.01511178638,-1.13476228784,1.9496895814,0.662679700366,1.01702926237,-0.493941813699,100.0,0.94339818455,-0.512349583154,0.418393259896,-0.0498543756063,-0.353966066805,0.734776797397,0.182927208955,100.0
1.567714,-0.0901213712883,-1.01587877678,-1.13552927823,1.94892259101,0.66229620517,1.01664576717,-0.493558318502,100.0,0.94339818455,-0.512349583154,0.418776755093,-0.0490873852123,-0.353582571608,0.735160292594,0.183310704152,100.0
